id;price;speed;hd;ram;screen;cd;multi;premium;ads;trend
20681;1574;50;214;4;15;no;no;yes;259;2
20682;3911;33;528;16;14;no;no;yes;259;4
20683;2466;33;340;4;14;no;no;yes;259;5
20684;2210;33;107;4;14;no;no;yes;259;5
20685;1681;50;424;4;14;no;no;yes;259;1
20686;3424;33;120;4;14;yes;no;no;259;6
20687;3601;50;320;8;15;yes;no;yes;259;4
20688;2867;66;340;4;15;no;no;yes;259;6
20689;3997;33;120;4;14;no;no;no;259;6
20690;2634;33;340;8;14;yes;no;yes;259;1
20691;4989;25;120;4;14;no;no;no;259;1
20692;2299;25;426;8;15;no;no;yes;259;1
20693;3323;25;212;4;14;yes;yes;yes;259;5
20694;2474;33;245;8;14;no;no;no;259;4
20695;3272;66;214;4;14;yes;yes;yes;259;2
20696;4140;50;245;4;15;no;no;yes;259;2
20697;4128;33;214;4;14;no;no;yes;259;5
20698;3591;33;245;4;15;yes;yes;yes;259;3
20699;3675;66;528;16;14;yes;yes;yes;259;1
20700;3748;50;107;2;14;no;no;yes;259;1
20701;2958;50;528;16;14;yes;yes;yes;259;2
20702;3042;33;425;8;15;no;no;yes;259;6
20703;5487;25;120;4;14;no;no;no;259;5
20704;2331;33;528;16;14;no;no;yes;259;4
20705;3782;50;107;2;14;no;no;yes;259;5
20706;4591;33;245;8;14;no;no;no;259;4
20707;3478;33;212;4;14;no;no;no;259;2
20708;5238;50;528;16;14;no;no;yes;259;6
20709;5111;33;340;4;14;no;no;no;259;5
20710;4762;25;214;4;14;no;no;yes;259;3
20711;4463;66;426;8;14;no;no;yes;259;1
20712;5175;66;425;8;15;no;no;yes;259;1
20713;2869;33;120;4;14;yes;no;no;259;3
20714;5157;33;214;4;14;yes;yes;yes;259;4
20715;3030;66;214;4;14;no;no;yes;259;3
20716;1906;66;527;8;15;no;no;no;259;5
20717;2387;66;214;4;14;no;no;yes;259;5
20718;4575;33;340;4;15;no;no;yes;259;5
20719;1741;33;212;4;14;yes;yes;yes;259;3
20720;2236;25;120;4;14;yes;no;no;259;5
20721;4837;66;120;4;14;no;no;no;259;2
20722;3961;66;245;4;15;yes;no;no;259;4
20723;4943;66;340;8;17;no;no;yes;259;2
20724;3142;33;340;4;15;yes;no;yes;259;3
20725;2683;50;107;2;14;no;no;yes;259;4
20726;4086;66;107;2;14;no;no;yes;259;2
20727;4717;25;107;4;14;no;no;yes;259;5
20728;4785;33;214;4;14;no;no;yes;259;4
20729;4284;33;528;16;14;no;no;yes;259;5
20730;3764;33;245;8;14;yes;no;no;259;2
20731;1745;33;107;2;14;no;no;yes;259;3
20732;5154;66;545;8;17;no;no;yes;259;2
20733;3436;33;426;8;15;no;no;yes;259;5
20734;4283;25;107;2;14;no;no;yes;259;3
20735;2377;50;424;8;17;yes;no;yes;259;3
20736;5536;50;245;4;14;no;no;yes;259;6
20737;2644;50;424;4;14;yes;yes;yes;259;3
20738;2140;66;527;8;15;no;no;no;259;6
20739;1608;33;107;2;14;no;no;yes;259;6
20740;2618;25;212;4;17;no;no;yes;259;3
20741;4870;25;212;4;14;no;no;yes;259;1
20742;4638;66;527;4;15;no;no;no;259;3
20743;3224;33;120;4;14;no;no;no;259;3
20744;3205;33;240;4;14;no;no;no;259;1
20745;5327;33;426;8;14;no;no;yes;259;6
20746;4662;66;426;8;14;no;no;yes;259;4
20747;4499;25;214;4;15;no;no;yes;259;6
20748;2892;25;107;2;15;no;no;yes;259;4
20749;2717;33;340;8;17;no;no;yes;259;2
20750;1719;33;528;8;14;no;no;yes;259;2
20751;4811;66;527;8;15;yes;no;no;259;4
20752;4587;25;212;4;14;no;no;no;259;1
20753;2143;25;214;8;14;no;no;yes;259;4
20754;4926;33;212;4;14;no;no;no;259;4
20755;1884;66;107;2;14;no;no;yes;259;5
20756;4375;50;214;4;14;yes;yes;yes;259;2
20757;3662;66;424;4;14;no;no;yes;259;3
20758;3202;25;528;16;14;no;no;yes;259;3
20759;1977;33;245;4;15;no;no;yes;259;2
20760;2910;25;107;2;14;no;no;yes;259;1
20761;4462;50;340;8;17;no;no;yes;259;5
20762;4620;25;528;16;14;no;no;yes;259;4
20763;4121;25;426;8;14;no;no;yes;259;4
20764;4499;25;120;4;14;no;no;no;259;1
20765;2465;33;120;4;14;no;no;no;259;3
20766;2162;33;107;2;14;yes;yes;yes;259;6
20767;3298;25;120;4;14;yes;no;yes;259;6
20768;2973;33;214;4;14;no;no;yes;259;5
20769;3016;66;1200;32;17;yes;no;yes;259;2
20770;2824;25;107;4;14;no;no;yes;259;4
20771;1663;66;450;16;15;yes;yes;yes;259;6
20772;4175;25;240;4;14;no;no;yes;259;6
20773;1777;25;212;4;14;yes;no;no;259;4
20774;2932;25;528;16;15;no;no;yes;259;3
20775;4166;66;340;8;15;yes;no;yes;259;4
20776;2429;25;212;4;14;no;no;no;259;4
20777;4996;33;545;8;17;no;no;yes;259;4
20778;2763;50;452;8;14;no;no;yes;259;6
20779;3639;33;340;4;14;no;no;no;259;5
20780;2545;25;240;4;15;no;no;yes;259;1
20781;3308;66;450;16;15;yes;no;yes;259;6
20782;2453;33;426;8;15;no;no;yes;259;3
20783;3366;33;107;2;15;no;no;yes;259;1
20784;1660;33;426;8;14;yes;yes;yes;259;5
20785;4112;33;340;4;14;no;no;no;259;2
20786;4445;50;426;8;14;no;no;yes;259;2
20787;2449;66;245;4;15;no;no;no;259;4
20788;2310;66;340;16;15;yes;no;yes;259;2
20789;5299;33;120;4;14;no;no;no;259;3
20790;1988;33;212;4;14;yes;yes;yes;259;1
20791;4156;33;212;4;14;no;no;yes;259;6
20792;3486;25;528;16;14;no;no;yes;259;3
20793;2430;66;245;8;15;yes;no;yes;259;4
20794;3094;66;245;4;14;no;no;yes;259;1
20795;4687;66;245;4;15;no;no;no;259;3
20796;3438;33;212;4;14;no;no;yes;259;4
20797;4974;25;107;2;14;yes;yes;yes;259;2
20798;2107;33;214;4;14;no;no;yes;259;6
20799;4452;33;426;8;14;no;no;yes;259;2
20800;2881;50;107;2;15;no;no;yes;259;1
20801;4193;66;426;8;14;no;no;yes;259;6
20802;5202;25;120;4;14;no;no;no;259;2
20803;4097;25;426;8;14;no;no;yes;259;2
20804;4072;33;340;4;14;yes;no;no;259;1
20805;4890;50;340;4;14;no;no;yes;259;1
20806;3417;33;426;8;14;no;no;yes;259;3
20807;5436;66;528;16;14;no;no;yes;259;5
20808;2254;50;528;8;14;no;no;yes;259;3
20809;4407;66;424;4;17;no;no;yes;259;4
20810;2020;66;340;8;17;no;no;yes;259;6
20811;2274;66;340;4;15;yes;no;yes;259;6
20812;1523;66;214;4;15;no;no;yes;259;2
20813;1639;33;340;8;15;no;no;yes;259;1
20814;1902;50;340;8;15;no;no;yes;259;3
20815;4822;33;426;8;14;no;no;yes;259;5
20816;3701;33;528;16;14;yes;yes;yes;259;1
20817;3491;33;545;8;14;no;no;yes;259;3
20818;1541;50;340;4;15;no;no;yes;259;2
20819;3043;33;245;8;14;no;no;no;259;2
20820;3182;33;1370;8;14;no;no;yes;259;5
20821;2746;33;528;8;14;no;no;yes;259;1
20822;2302;66;528;8;14;no;no;yes;259;4
20823;5143;33;528;16;14;yes;yes;yes;259;3
20824;2526;33;426;8;14;no;no;yes;259;5
20825;4430;33;340;4;14;no;no;no;275;6
20826;2677;25;170;4;14;no;no;no;275;5
20827;2572;33;120;4;14;yes;no;no;275;3
20828;4475;66;528;16;15;no;no;yes;275;5
20829;5261;25;120;4;14;no;no;no;275;2
20830;1764;66;528;16;14;no;no;yes;275;5
20831;4943;25;120;4;14;yes;no;no;275;3
20832;4483;66;424;8;17;yes;no;yes;275;3
20833;2964;25;212;4;14;yes;yes;yes;275;5
20834;3263;33;340;4;14;no;no;yes;275;5
20835;4908;25;212;4;14;yes;no;no;275;2
20836;2808;25;120;4;14;yes;no;no;275;2
20837;4777;66;120;4;14;no;no;no;275;6
20838;5294;33;250;4;14;yes;yes;yes;275;5
20839;4493;33;1000;16;14;yes;no;yes;275;2
20840;4522;33;340;8;14;yes;no;yes;275;6
20841;2097;50;424;4;14;no;no;yes;275;1
20842;4909;33;212;4;14;yes;yes;yes;275;5
20843;3935;66;527;16;17;yes;no;yes;275;3
20844;3199;25;212;4;14;no;no;yes;275;4
20845;3302;66;528;16;14;no;no;yes;275;3
20846;2582;33;107;2;14;no;no;yes;275;2
20847;4422;66;426;8;14;yes;yes;yes;275;2
20848;4440;50;340;8;15;no;no;yes;275;5
20849;2142;25;245;4;14;yes;no;no;275;5
20850;5305;66;424;16;15;yes;yes;yes;275;6
20851;2393;66;528;8;15;no;no;yes;275;1
20852;2571;33;340;8;14;no;no;no;275;3
20853;4655;50;528;16;14;yes;yes;yes;275;4
20854;5470;33;426;8;14;no;no;yes;275;3
20855;3162;33;424;8;14;no;no;yes;275;6
20856;4563;50;107;2;14;no;no;yes;275;6
20857;1737;33;240;4;15;no;no;yes;275;4
20858;4586;50;426;8;14;no;no;yes;275;5
20859;4835;66;214;4;15;no;no;yes;275;2
20860;2306;33;212;4;14;no;no;yes;275;3
20861;5190;33;426;8;14;no;no;yes;275;6
20862;3299;33;340;4;14;no;no;no;275;3
20863;5384;33;540;8;15;no;no;yes;275;6
20864;4811;66;450;16;15;yes;no;yes;275;5
20865;5117;25;528;16;14;no;no;yes;275;4
20866;5341;25;120;4;14;no;no;no;275;2
20867;4413;66;426;8;14;no;no;yes;275;4
20868;1599;33;212;4;14;yes;no;no;275;4
20869;4816;33;107;2;15;no;no;yes;275;5
20870;2891;25;214;4;14;no;no;yes;275;6
20871;1820;33;340;4;14;no;no;no;275;2
20872;1764;33;230;8;15;no;no;yes;275;4
20873;1854;33;214;4;15;no;no;yes;275;3
20874;3346;66;1200;32;17;yes;no;yes;275;3
20875;3832;33;426;8;14;no;no;yes;275;2
20876;3025;25;245;4;14;no;no;no;275;4
20877;1699;66;340;8;15;no;no;yes;275;1
20878;4548;33;170;4;14;no;no;yes;275;5
20879;5087;50;528;16;14;no;no;yes;275;5
20880;3533;33;1060;8;14;no;no;yes;275;4
20881;2648;33;340;8;14;no;no;no;275;3
20882;3832;33;426;8;14;no;no;yes;275;3
20883;5252;33;528;8;14;no;no;yes;275;6
20884;4886;66;450;16;15;yes;no;yes;275;1
20885;2338;33;107;2;14;no;no;yes;275;1
20886;1634;50;214;4;15;no;no;yes;275;1
20887;4542;25;528;16;14;no;no;yes;275;3
20888;2218;66;528;16;15;no;no;yes;275;3
20889;3636;33;528;16;14;no;no;yes;275;3
20890;2512;25;170;4;14;yes;no;no;275;5
20891;3126;25;424;4;14;yes;yes;yes;275;6
20892;1764;66;245;4;15;yes;yes;yes;275;4
20893;4334;33;214;4;15;no;no;yes;275;6
20894;1762;33;424;4;14;no;no;yes;275;2
20895;1504;33;214;4;14;yes;yes;yes;275;2
20896;5128;33;426;8;15;no;no;yes;275;4
20897;1958;33;340;4;14;yes;no;no;275;5
20898;4658;66;214;4;14;no;no;yes;275;3
20899;4246;66;340;8;17;no;no;yes;275;5
20900;3744;25;426;8;14;no;no;yes;275;5
20901;5003;33;214;4;14;yes;yes;yes;275;5
20902;1751;66;424;4;14;no;no;yes;275;4
20903;2166;33;426;8;14;yes;yes;yes;275;5
20904;4833;33;528;16;14;no;no;yes;275;3
20905;4340;33;340;8;17;no;no;yes;275;4
20906;5322;33;245;4;15;yes;yes;yes;275;6
20907;3043;25;107;2;14;yes;yes;yes;275;1
20908;2513;33;340;8;15;no;no;yes;275;2
20909;2916;66;214;4;14;no;no;yes;275;5
20910;1717;66;424;8;15;yes;yes;yes;275;5
20911;5285;66;340;16;15;yes;no;yes;275;3
20912;1919;33;340;4;14;no;no;no;275;3
20913;2338;50;426;8;14;no;no;yes;275;2
20914;5074;66;340;16;17;yes;no;yes;275;2
20915;3514;33;245;4;15;no;no;yes;275;4
20916;5116;25;120;4;14;no;no;no;275;5
20917;5383;25;170;4;14;no;no;no;275;4
20918;4925;25;245;4;14;no;no;no;275;6
20919;3431;66;340;8;15;yes;yes;yes;275;6
20920;2113;33;340;8;14;yes;no;no;275;5
20921;1726;33;340;8;14;yes;no;yes;275;6
20922;3270;50;245;4;15;yes;yes;yes;275;1
20923;3046;33;212;4;14;no;no;no;275;3
20924;4372;33;528;16;14;no;no;yes;275;5
20925;4715;25;212;4;14;no;no;yes;275;6
20926;4734;66;1000;16;14;yes;no;yes;275;2
20927;2855;66;424;4;17;no;no;yes;275;3
20928;4446;25;214;4;14;no;no;yes;275;3
20929;4926;33;540;8;17;no;no;yes;275;6
20930;3199;50;426;8;14;no;no;yes;275;4
20931;2118;50;245;4;14;no;no;yes;275;6
20932;5070;66;340;8;17;no;no;yes;275;3
20933;3070;66;424;8;15;yes;no;yes;275;5
20934;1540;33;340;4;14;no;no;no;275;2
20935;2287;33;212;4;14;no;no;yes;275;1
20936;1512;66;520;8;14;no;no;yes;275;3
20937;4755;33;424;8;17;no;no;yes;275;4
20938;3686;66;340;4;14;yes;yes;yes;275;1
20939;2145;66;340;8;15;no;no;yes;275;4
20940;2778;25;120;4;14;no;no;no;275;2
20941;4317;25;107;2;15;no;no;yes;275;5
20942;3640;33;424;4;17;no;no;yes;275;5
20943;5452;33;212;4;14;no;no;yes;275;1
20944;2769;50;426;8;15;no;no;yes;275;2
20945;2497;33;212;4;14;no;no;yes;275;2
20946;3639;25;426;8;14;no;no;yes;275;4
20947;4125;33;214;4;14;no;no;yes;275;1
20948;2790;66;540;8;14;no;no;yes;275;4
20949;4618;33;340;8;17;no;no;yes;275;3
20950;5575;25;426;8;14;no;no;yes;275;2
20951;1555;25;107;2;14;no;no;yes;275;2
20952;4939;50;107;2;15;no;no;yes;275;1
20953;3312;33;212;4;14;yes;yes;yes;275;6
20954;3245;33;426;8;14;no;no;yes;275;3
20955;4410;33;340;8;15;no;no;yes;275;3
20956;3653;66;540;8;17;no;no;yes;275;5
20957;2618;66;214;4;14;yes;yes;yes;275;2
20958;2874;66;540;8;15;no;no;yes;275;4
20959;5370;66;107;2;14;no;no;yes;275;2
20960;2508;33;426;8;14;no;no;yes;275;6
20961;2177;50;214;4;14;no;no;yes;275;1
20962;4021;33;120;4;14;no;no;no;275;2
20963;4385;33;340;4;14;yes;no;no;275;1
20964;3072;33;528;16;14;no;no;yes;275;5
20965;3046;66;340;4;15;no;no;yes;275;6
20966;3347;66;424;16;17;yes;no;yes;275;5
20967;1690;33;107;2;14;yes;yes;yes;275;3
20968;2498;25;214;4;14;no;no;yes;275;4
20969;2795;50;107;2;14;no;no;yes;275;6
20970;4895;50;424;8;15;yes;yes;yes;275;4
20971;1546;66;107;2;14;no;no;yes;275;3
20972;5432;50;340;4;15;no;no;yes;275;1
20973;3552;50;528;8;14;no;no;yes;275;3
20974;2811;66;527;8;15;no;no;no;275;4
20975;3054;50;424;4;17;no;no;yes;275;2
20976;2949;50;340;4;14;no;no;yes;275;2
20977;5006;50;245;4;15;no;no;yes;275;6
20978;4731;66;340;4;15;yes;no;yes;275;6
20979;2733;33;424;4;17;no;no;yes;275;3
20980;4478;50;426;8;14;yes;yes;yes;275;3
20981;1828;66;340;4;14;no;no;yes;275;1
20982;3269;50;1000;16;14;yes;no;yes;275;1
20983;4920;33;250;4;14;no;no;yes;275;4
20984;5066;50;528;16;15;no;no;yes;275;5
20985;4008;33;340;4;14;yes;no;no;275;3
20986;2618;33;107;2;14;no;no;yes;275;6
20987;4228;50;340;8;17;no;no;yes;275;3
20988;1633;66;424;4;14;yes;yes;yes;275;2
20989;5232;50;340;8;15;yes;yes;yes;275;2
20990;2602;33;107;2;14;no;no;yes;275;3
20991;3679;50;528;16;14;no;no;yes;275;4
20992;3845;66;245;4;14;no;no;yes;275;1
20993;3523;66;245;8;15;yes;no;yes;275;1
20994;2489;33;120;4;14;no;no;no;275;3
20995;3069;25;212;4;14;no;no;no;275;6
20996;2812;66;426;8;14;no;no;yes;275;4
20997;2626;33;212;4;17;no;no;yes;275;6
20998;2160;66;245;4;15;no;no;yes;275;4
20999;5055;66;528;8;14;no;no;yes;275;5
21000;3607;50;424;4;14;yes;yes;yes;275;5
21001;1794;25;212;4;17;no;no;yes;275;1
21002;4544;66;426;8;14;no;no;yes;275;3
21003;4036;66;425;8;15;no;no;yes;275;3
21004;4858;50;340;8;17;no;no;yes;275;1
21005;1648;33;214;4;14;no;no;yes;275;2
21006;2842;66;340;8;15;no;no;yes;275;2
21007;5411;25;214;4;14;no;no;yes;275;5
21008;1751;33;107;2;14;yes;yes;yes;275;2
21009;4499;33;214;4;14;no;no;yes;275;6
21010;3581;25;120;4;14;yes;yes;no;275;1
21011;5148;66;107;2;14;no;no;yes;275;1
21012;5321;25;120;4;14;no;no;no;275;5
21013;5007;50;107;2;14;yes;yes;yes;275;2
21014;1825;33;107;2;14;no;no;yes;275;3
21015;4227;50;214;4;14;no;no;yes;275;4
21016;3518;66;426;8;15;no;no;yes;275;6
21017;2415;33;212;4;14;yes;yes;yes;275;3
21018;2761;33;528;8;14;no;no;yes;275;5
21019;5384;33;212;4;14;yes;yes;yes;275;6
21020;1530;33;528;16;14;yes;yes;yes;275;1
21021;2838;66;214;4;14;no;no;yes;275;6
21022;3211;25;528;16;14;no;no;yes;275;1
21023;3041;66;340;8;15;yes;no;yes;275;3
21024;5108;66;340;8;15;no;no;yes;275;4
21025;4443;33;245;4;14;no;no;yes;275;2
21026;3183;33;528;16;14;yes;yes;yes;275;3
21027;1979;66;340;8;17;no;no;yes;275;2
21028;3165;66;528;16;14;no;no;yes;275;5
21029;4895;25;120;4;14;no;no;no;275;1
21030;2140;25;528;16;14;yes;yes;yes;275;6
21031;3948;66;527;8;15;yes;no;no;275;6
21032;1849;33;424;8;14;yes;yes;yes;275;6
21033;3908;33;240;4;14;yes;yes;yes;275;1
21034;3656;25;120;4;14;yes;yes;no;275;6
21035;3652;33;214;4;14;no;no;yes;275;5
21036;2020;33;120;4;14;no;no;no;275;5
21037;4204;25;120;4;14;no;no;no;275;6
21038;3818;50;424;8;15;yes;no;yes;275;1
21039;3981;25;214;4;15;no;no;yes;275;6
21040;2125;25;212;4;14;no;no;no;275;3
21041;4403;33;340;8;14;yes;no;yes;275;4
21042;4145;33;340;4;15;no;no;yes;275;4
21043;2701;33;340;4;15;yes;no;yes;275;6
21044;3565;33;528;16;14;no;no;yes;275;2
21045;4561;50;340;8;15;no;no;yes;275;3
21046;5356;66;107;2;14;yes;yes;yes;275;2
21047;3210;50;424;8;17;yes;no;yes;275;4
21048;4181;33;107;2;14;no;no;yes;275;4
21049;3584;66;528;16;14;yes;yes;yes;275;3
21050;1540;33;424;4;14;yes;yes;yes;275;5
21051;4332;33;214;4;14;no;no;yes;275;5
21052;3785;25;107;4;14;no;no;yes;275;3
21053;2997;25;120;4;14;yes;no;no;275;1
21054;3184;66;250;4;14;no;no;yes;275;6
21055;2763;25;528;16;15;no;no;yes;275;1
21056;5038;33;528;16;15;no;no;yes;275;4
21057;4573;33;426;8;14;yes;yes;yes;275;6
21058;2284;33;340;4;14;no;no;no;275;3
21059;4845;66;424;32;15;yes;no;yes;275;3
21060;1957;66;1060;8;14;no;no;yes;275;4
21061;1853;33;528;16;15;no;no;yes;275;2
21062;4458;33;424;4;14;yes;yes;yes;275;1
21063;5219;33;340;8;15;yes;no;yes;275;3
21064;3557;33;214;4;14;yes;no;yes;275;5
21065;5234;25;528;8;14;no;no;yes;275;5
21066;2377;25;424;4;17;no;no;yes;275;3
21067;5512;50;528;16;14;no;no;yes;275;3
21068;3475;33;107;2;15;no;no;yes;275;1
21069;3720;25;107;2;14;no;no;yes;275;3
21070;2427;66;107;2;15;no;no;yes;275;3
21071;2401;33;240;4;14;no;no;yes;275;5
21072;3553;25;120;4;14;yes;no;yes;275;5
21073;3323;66;340;16;15;yes;no;yes;275;6
21074;1733;25;340;8;14;yes;no;yes;275;1
21075;2028;33;212;4;17;no;no;yes;275;5
21076;3906;33;426;8;15;no;no;yes;275;6
21077;3314;50;107;2;14;no;no;yes;275;6
21078;2167;25;120;4;14;no;no;no;275;2
21079;4247;33;212;4;17;no;no;yes;275;4
21080;3113;33;528;16;14;no;no;yes;275;6
21081;2536;33;540;8;14;no;no;yes;275;1
21082;3073;25;120;4;14;no;no;no;275;6
21083;3037;66;424;16;15;yes;no;yes;275;4
21084;2936;66;245;8;15;yes;no;yes;275;1
21085;5196;50;214;4;14;no;no;yes;275;1
21086;4757;66;340;16;15;yes;no;yes;275;6
21087;2675;50;214;4;14;yes;yes;yes;275;5
21088;3163;25;424;4;14;no;no;yes;275;3
21089;2827;33;120;4;14;no;no;no;275;2
21090;3232;25;426;8;15;no;no;yes;275;3
21091;2451;25;426;8;14;yes;yes;yes;275;3
21092;5194;33;424;4;14;no;no;yes;275;4
21093;3910;33;120;4;14;no;no;no;275;3
21094;1913;33;214;4;14;no;no;yes;275;2
21095;3595;25;107;2;14;no;no;yes;275;4
21096;1576;25;214;4;14;yes;yes;yes;275;5
21097;4050;25;170;4;14;no;no;yes;275;2
21098;4669;33;214;4;14;no;no;yes;275;3
21099;1747;33;230;4;14;no;no;yes;275;2
21100;3933;66;214;4;15;no;no;yes;216;4
21101;3195;33;212;4;14;no;no;yes;216;3
21102;5147;33;107;2;14;no;no;yes;216;6
21103;3964;25;107;2;14;no;no;yes;216;6
21104;5219;66;426;8;14;no;no;yes;216;4
21105;2350;50;528;8;14;no;no;yes;216;3
21106;4852;50;107;2;15;no;no;yes;216;1
21107;2822;33;107;2;14;no;no;yes;216;1
21108;4869;66;340;4;14;yes;no;no;216;1
21109;4228;33;426;8;14;yes;yes;yes;216;3
21110;2437;50;107;2;14;no;no;yes;216;5
21111;5206;33;528;16;15;no;no;yes;216;2
21112;4882;33;528;16;14;no;no;yes;216;5
21113;5152;66;527;16;17;yes;no;yes;216;4
21114;4287;66;340;4;14;no;no;no;216;4
21115;5476;25;212;4;14;no;no;no;216;4
21116;3151;33;340;8;15;yes;yes;yes;216;1
21117;5565;33;107;2;15;no;no;yes;216;5
21118;5174;50;528;16;15;no;no;yes;216;6
21119;3726;33;426;8;15;no;no;yes;216;5
21120;1956;33;420;8;17;no;no;yes;216;6
21121;3664;33;120;4;14;no;no;no;216;5
21122;3087;33;420;8;15;no;no;yes;216;1
21123;3500;33;528;16;14;no;no;yes;216;4
21124;3004;33;120;4;14;yes;no;no;216;4
21125;4108;33;420;4;15;no;no;yes;216;3
21126;1707;50;214;4;14;no;no;yes;216;2
21127;1975;33;426;8;14;no;no;yes;216;6
21128;3634;66;420;8;17;no;no;yes;216;6
21129;5227;66;245;4;15;no;no;yes;216;4
21130;2032;33;125;2;14;no;no;yes;216;5
21131;2096;66;420;4;14;yes;no;yes;216;4
21132;4897;25;120;4;14;no;no;no;216;3
21133;2494;50;320;8;15;yes;yes;yes;216;3
21134;2834;66;107;2;14;no;no;yes;216;2
21135;2594;33;528;16;14;no;no;yes;216;6
21136;5426;33;107;2;14;no;no;yes;216;5
21137;3066;33;340;8;14;yes;no;yes;216;3
21138;1590;33;120;4;14;no;no;no;216;6
21139;5174;50;426;8;14;yes;yes;yes;216;2
21140;4786;25;528;16;14;no;no;yes;216;5
21141;4371;50;214;4;14;yes;yes;yes;216;6
21142;2794;33;528;16;14;yes;yes;yes;216;1
21143;4955;66;107;2;15;no;no;yes;216;6
21144;5278;33;240;4;14;yes;yes;yes;216;4
21145;3395;33;214;4;14;no;no;yes;216;6
21146;5307;33;214;4;14;no;no;yes;216;4
21147;2836;50;340;8;15;no;no;yes;216;1
21148;1695;50;340;8;15;yes;yes;yes;216;4
21149;4931;33;270;4;14;no;no;yes;216;5
21150;2519;25;528;16;14;no;no;yes;216;4
21151;3445;50;340;8;17;no;no;yes;216;2
21152;3889;50;214;4;15;no;no;yes;216;3
21153;2622;33;214;4;14;no;no;yes;216;4
21154;4607;66;426;8;15;no;no;yes;216;6
21155;4086;66;212;4;14;no;no;no;216;6
21156;3455;33;240;4;15;no;no;yes;216;3
21157;1507;66;270;4;14;yes;yes;yes;216;5
21158;2720;66;340;8;15;yes;yes;yes;216;5
21159;4218;33;426;8;15;no;no;yes;216;5
21160;4622;33;426;8;14;yes;yes;yes;216;6
21161;4160;33;214;4;14;yes;yes;yes;216;2
21162;5569;50;320;8;15;yes;yes;yes;216;1
21163;4922;33;125;2;14;no;no;yes;216;5
21164;1663;66;528;16;15;no;no;yes;216;1
21165;4121;33;528;16;14;no;no;yes;216;3
21166;3080;33;245;4;15;yes;yes;yes;216;5
21167;3034;33;214;4;14;no;no;yes;216;2
21168;2739;66;420;8;15;no;no;yes;216;4
21169;4341;33;212;4;14;yes;no;no;216;2
21170;2501;33;245;4;15;no;no;yes;216;4
21171;2372;50;528;16;14;no;no;yes;216;5
21172;4746;25;270;4;14;yes;yes;yes;216;1
21173;5472;33;340;8;17;no;no;yes;216;5
21174;2043;33;107;2;14;no;no;yes;216;6
21175;2835;50;320;8;15;yes;no;yes;216;5
21176;2177;50;107;2;14;yes;yes;yes;216;2
21177;5375;66;214;4;14;no;no;yes;216;5
21178;4448;33;107;2;14;yes;yes;yes;216;1
21179;4427;33;245;4;14;no;no;no;216;3
21180;1655;33;528;16;15;no;no;yes;216;1
21181;3986;33;340;4;14;yes;no;no;216;2
21182;3508;66;420;4;15;yes;no;no;216;3
21183;3346;66;245;4;15;yes;yes;yes;216;6
21184;2079;33;528;8;14;no;no;yes;216;1
21185;2746;33;528;16;14;no;no;yes;216;6
21186;2536;25;107;4;14;no;no;yes;216;2
21187;5271;50;212;4;14;yes;no;no;216;1
21188;4944;25;426;8;14;yes;yes;yes;216;2
21189;5409;66;426;8;14;no;no;yes;216;3
21190;4092;25;107;2;14;no;no;yes;216;6
21191;3333;33;426;8;14;no;no;yes;216;1
21192;4138;66;214;4;14;no;no;yes;216;5
21193;4764;66;212;4;14;yes;no;no;216;2
21194;3113;66;528;8;14;no;no;yes;216;5
21195;4713;33;120;4;14;no;no;no;216;6
21196;1903;66;528;8;15;no;no;yes;216;4
21197;4902;33;120;4;14;no;no;no;216;1
21198;1861;25;528;16;15;no;no;yes;216;4
21199;2769;50;340;4;14;no;no;yes;216;4
21200;2794;50;528;16;14;yes;yes;yes;216;3
21201;2027;66;340;16;17;yes;no;yes;216;3
21202;2666;25;426;8;15;no;no;yes;216;1
21203;5274;33;107;2;14;no;no;yes;216;2
21204;4057;66;212;4;14;no;no;no;216;3
21205;2727;25;528;16;14;yes;yes;yes;216;3
21206;3648;50;245;4;15;no;no;yes;216;2
21207;2670;50;426;8;14;no;no;yes;216;4
21208;1803;25;426;8;14;no;no;yes;216;1
21209;2405;66;420;4;15;no;no;yes;216;6
21210;4985;33;528;16;14;no;no;yes;216;3
21211;3814;66;420;4;14;no;no;yes;216;6
21212;3888;33;107;2;15;no;no;yes;216;2
21213;3256;25;426;8;14;no;no;yes;216;4
21214;2327;33;214;4;15;no;no;yes;216;4
21215;1916;66;528;16;14;no;no;yes;216;6
21216;1529;66;426;8;14;no;no;yes;216;3
21217;2805;50;340;4;15;no;no;yes;216;4
21218;3023;33;107;2;14;yes;yes;yes;216;3
21219;3274;66;340;4;14;no;no;no;216;1
21220;1560;33;120;4;14;no;no;no;216;1
21221;2264;25;426;8;14;no;no;yes;216;3
21222;2987;50;245;4;14;no;no;yes;216;5
21223;1929;25;107;2;15;no;no;yes;216;3
21224;3481;33;528;16;14;yes;yes;yes;216;3
21225;2960;33;214;4;15;no;no;yes;216;2
21226;4172;66;528;8;15;no;no;yes;216;4
21227;5475;25;120;4;14;yes;no;yes;216;5
21228;5061;50;245;4;15;yes;yes;yes;216;4
21229;5417;66;528;16;14;no;no;yes;216;2
21230;3584;33;214;4;14;no;no;yes;216;1
21231;2800;33;420;4;14;no;no;yes;216;2
21232;2986;25;270;4;14;no;no;yes;216;2
